symbol,buy_time,buy_datetime,buy_price,sell_time,sell_datetime,sell_price,profit_pct,hold_hours
CAKEUSDT,1749066299999,2025-06-04 19:44:59,2.4652,1749067199999,2025-06-04 19:59:59,2.4728,0.3082914165179317,0.25
CAKEUSDT,1758077999999,2025-09-17 02:59:59,2.7193,1758080699999,2025-09-17 03:44:59,2.6182,-3.717868569117059,0.75
CELOUSDT,1647484199999,2022-03-17 02:29:59,3.091,1647524699999,2022-03-17 13:44:59,2.971,-3.882238757683601,11.25
CELOUSDT,1670134499999,2022-12-04 06:14:59,0.642,1670211899999,2022-12-05 03:44:59,0.694,8.099688473520239,21.5
CELOUSDT,1676197799999,2023-02-12 10:29:59,0.858,1676206799999,2023-02-12 12:59:59,0.849,-1.0489510489510498,2.5
CELOUSDT,1680092999999,2023-03-29 12:29:59,0.733,1680139799999,2023-03-30 01:29:59,0.695,-5.184174624829472,13.0
CELOUSDT,1688263199999,2023-07-02 01:59:59,0.511,1688271299999,2023-07-02 04:14:59,0.477,-6.653620352250495,2.25
CELOUSDT,1691024399999,2023-08-03 00:59:59,0.529,1691046899999,2023-08-03 07:14:59,0.526,-0.5671077504725902,6.25
CELOUSDT,1708643699999,2024-02-22 23:14:59,0.803,1708661699999,2024-02-23 04:14:59,0.805,0.24906600249066024,5.0
CELOUSDT,1728125099999,2024-10-05 10:44:59,0.757,1728144899999,2024-10-05 16:14:59,0.743,-1.8494055482166463,5.5
CFXUSDT,1706256899999,2024-01-26 08:14:59,0.1924,1706340599999,2024-01-27 07:29:59,0.2211,14.916839916839919,23.25
CFXUSDT,1753766999999,2025-07-29 05:29:59,0.22272,1753801199999,2025-07-29 14:59:59,0.23031,3.4078663793103385,9.5
CFXUSDT,1755140399999,2025-08-14 02:59:59,0.20831,1755141299999,2025-08-14 03:14:59,0.2035,-2.3090586145648353,0.25
CFXUSDT,1755692099999,2025-08-20 12:14:59,0.191,1755692999999,2025-08-20 12:29:59,0.17965,-5.94240837696335,0.25
CFXUSDT,1756389599999,2025-08-28 13:59:59,0.18852,1756390499999,2025-08-28 14:14:59,0.18496,-1.8883938043708783,0.25
CHZUSDT,1662882299999,2022-09-11 07:44:59,0.21636,1662901199999,2022-09-11 12:59:59,0.21207,-1.9828064337215698,5.25
CHZUSDT,1677680999999,2023-03-01 14:29:59,0.14199,1677690899999,2023-03-01 17:14:59,0.13663,-3.774913726318757,2.75
CHZUSDT,1701459899999,2023-12-01 19:44:59,0.07445,1701470699999,2023-12-01 22:44:59,0.07412,-0.44325050369375013,3.0
CHZUSDT,1706984099999,2024-02-03 18:14:59,0.10502,1706985899999,2024-02-03 18:44:59,0.10467,-0.33326985336126747,0.5
CHZUSDT,1716665399999,2024-05-25 19:29:59,0.12872,1716714899999,2024-05-26 09:14:59,0.13406,4.148539465506534,13.75
CHZUSDT,1753654499999,2025-07-27 22:14:59,0.04497,1753664399999,2025-07-28 00:59:59,0.04405,-2.0458083166555574,2.75
COMBOUSDT,1694842199999,2023-09-16 05:29:59,0.5835,1694873699999,2023-09-16 14:14:59,0.5618,-3.718937446443882,8.75
COMBOUSDT,1702887299999,2023-12-18 08:14:59,0.8598,1702888199999,2023-12-18 08:29:59,0.8568,-0.34891835310537367,0.25
COMBOUSDT,1712456999999,2024-04-07 02:29:59,1.0179,1712457899999,2024-04-07 02:44:59,1.0102,-0.7564593771490362,0.25
COMBOUSDT,1729306799999,2024-10-19 02:59:59,0.4317,1729307699999,2024-10-19 03:14:59,0.4384,1.5520037062775167,0.25
COMPUSDT,1649867399999,2022-04-13 16:29:59,144.03,1649927699999,2022-04-14 09:14:59,152.44,5.839061306672218,16.75
COMPUSDT,1660151699999,2022-08-10 17:14:59,65.37,1660152599999,2022-08-10 17:29:59,63.76,-2.4629034725409307,0.25
COMPUSDT,1661475599999,2022-08-26 00:59:59,53.88,1661477399999,2022-08-26 01:29:59,52.5,-2.561247216035639,0.5
COMPUSDT,1663785899999,2022-09-21 18:44:59,59.23,1663794899999,2022-09-21 21:14:59,56.83,-4.052000675333443,2.5
COMPUSDT,1698884999999,2023-11-02 00:29:59,48.72,1698885899999,2023-11-02 00:44:59,48.07,-1.334154351395728,0.25
COMPUSDT,1701678599999,2023-12-04 08:29:59,52.86,1701683999999,2023-12-04 09:59:59,52.4,-0.8702232311766948,1.5
COMPUSDT,1702637099999,2023-12-15 10:44:59,53.96,1702654199999,2023-12-15 15:29:59,52.79,-2.168272794662716,4.75
COMPUSDT,1743492599999,2025-04-01 07:29:59,55.4,1743516899999,2025-04-01 14:14:59,45.56,-17.761732851985553,6.75
COMPUSDT,1748968199999,2025-06-03 16:29:59,45.02,1749045599999,2025-06-04 13:59:59,45.5,1.0661928031985715,21.5
CRVUSDT,1650653099999,2022-04-22 18:44:59,2.47,1650672899999,2022-04-23 00:14:59,2.467,-0.12145748987854711,5.5
CRVUSDT,1651653899999,2022-05-04 08:44:59,2.375,1651740299999,2022-05-05 08:44:59,2.589,9.010526315789473,24.0
CRVUSDT,1676303099999,2023-02-13 15:44:59,1.038,1676303999999,2023-02-13 15:59:59,1.019,-1.830443159922941,0.25
CRVUSDT,1678204799999,2023-03-07 15:59:59,0.982,1678205699999,2023-03-07 16:14:59,0.968,-1.4256619144602865,0.25
CRVUSDT,1745336699999,2025-04-22 15:44:59,0.663,1745392499999,2025-04-23 07:14:59,0.675,1.8099547511312233,15.5
DARUSDT,1689838199999,2023-07-20 07:29:59,0.1169,1689857999999,2023-07-20 12:59:59,0.1089,-6.843455945252358,5.5
DARUSDT,1700847899999,2023-11-24 17:44:59,0.1282,1700894699999,2023-11-25 06:44:59,0.1263,-1.4820592823713048,13.0
DARUSDT,1711216799999,2024-03-23 17:59:59,0.2365,1711221299999,2024-03-23 19:14:59,0.2357,-0.3382663847780107,1.25
DARUSDT,1712577599999,2024-04-08 11:59:59,0.2526,1712630699999,2024-04-09 02:44:59,0.2484,-1.6627078384798026,14.75
DARUSDT,1723979699999,2024-08-18 11:14:59,0.153,1724037299999,2024-08-19 03:14:59,0.1822,19.08496732026144,16.0
DARUSDT,1725722999999,2024-09-07 15:29:59,0.1624,1725807599999,2024-09-08 14:59:59,0.1805,11.14532019704434,23.5
DARUSDT,1728644399999,2024-10-11 10:59:59,0.1569,1728655199999,2024-10-11 13:59:59,0.15,-4.397705544933089,3.0
DASHUSDT,1674953099999,2023-01-29 00:44:59,54.52,1675032299999,2023-01-29 22:44:59,57.49,5.44754218635363,22.0
DASHUSDT,1745824499999,2025-04-28 07:14:59,22.94,1745852399999,2025-04-28 14:59:59,23.48,2.3539668700958987,7.75
DASHUSDT,1756603799999,2025-08-31 01:29:59,24.51,1756619099999,2025-08-31 05:44:59,24.08,-1.7543859649122937,4.25
DASHUSDT,1760058899999,2025-10-10 01:14:59,37.78,1760110199999,2025-10-10 15:29:59,42.86,13.446267866596079,14.25
DASHUSDT,1761465599999,2025-10-26 07:59:59,45.11,1761551999999,2025-10-27 07:59:59,50.34,11.593881622700074,24.0
DASHUSDT,1763177399999,2025-11-15 03:29:59,89.08,1763199899999,2025-11-15 09:44:59,80.9,-9.182757072294558,6.25
DASHUSDT,1764170999999,2025-11-26 15:29:59,63.63,1764214199999,2025-11-27 03:29:59,64.91,2.0116297344020024,12.0
DGBUSDT,1690049699999,2023-07-22 18:14:59,0.00818,1690068599999,2023-07-22 23:29:59,0.00815,-0.366748166259175,5.25
DOGEUSDT,1648997099999,2022-04-03 14:44:59,0.14835,1648998899999,2022-04-03 15:14:59,0.14662,-1.1661611054937708,0.5
DOGEUSDT,1650904199999,2022-04-25 16:29:59,0.14299,1650938399999,2022-04-26 01:59:59,0.15063,5.343030981187481,9.5
DOGEUSDT,1664903699999,2022-10-04 17:14:59,0.06424,1664957699999,2022-10-05 08:14:59,0.0644,0.24906600249064986,15.0
DOGEUSDT,1681382699999,2023-04-13 10:44:59,0.08776,1681416899999,2023-04-13 20:14:59,0.08666,-1.2534184138559752,9.5
DOGEUSDT,1689267599999,2023-07-13 16:59:59,0.06882,1689327899999,2023-07-14 09:44:59,0.06996,1.6564952048822845,16.75
DOGEUSDT,1700129699999,2023-11-16 10:14:59,0.07938,1700137799999,2023-11-16 12:29:59,0.07926,-0.15117157974301962,2.25
DOGEUSDT,1705792499999,2024-01-20 23:14:59,0.08835,1705820399999,2024-01-21 06:59:59,0.08548,-3.248443689869833,7.75
DOODUSDT,1748930399999,2025-06-03 05:59:59,0.0034196,1748975399999,2025-06-03 18:29:59,0.0034174,-0.06433500994268175,12.5
DOODUSDT,1761351299999,2025-10-25 00:14:59,0.006709,1761352199999,2025-10-25 00:29:59,0.006662,-0.7005514979877672,0.25
DOTUSDT,1689907499999,2023-07-21 02:44:59,5.548,1689922799999,2023-07-21 06:59:59,5.489,-1.0634462869502552,4.25
DYDXUSDT,1657826999999,2022-07-14 19:29:59,1.993,1657838699999,2022-07-14 22:44:59,1.976,-0.8529854490717574,3.25
DYDXUSDT,1667567699999,2022-11-04 13:14:59,1.756,1667618999999,2022-11-05 03:29:59,1.869,6.435079726651479,14.25
DYDXUSDT,1674253799999,2023-01-20 22:29:59,1.637,1674296999999,2023-01-21 10:29:59,1.651,0.8552229688454498,12.0
DYDXUSDT,1690822799999,2023-07-31 16:59:59,2.121,1690847999999,2023-07-31 23:59:59,2.121,0.0,7.0
DYDXUSDT,1693505699999,2023-08-31 18:14:59,2.242,1693508399999,2023-08-31 18:59:59,2.217,-1.1150758251561068,0.75
EIGENUSDT,1746735299999,2025-05-08 20:14:59,1.0055,1746804599999,2025-05-09 15:29:59,1.1639,15.753356539035293,19.25
EIGENUSDT,1757077199999,2025-09-05 12:59:59,1.3462,1757132099999,2025-09-06 04:14:59,1.3467,0.03714158371712561,15.25
EIGENUSDT,1758147299999,2025-09-17 22:14:59,1.8644,1758195899999,2025-09-18 11:44:59,1.8872,1.2229135378674068,13.5
ENAUSDT,1728665999999,2024-10-11 16:59:59,0.3435,1728726299999,2024-10-12 09:44:59,0.3342,-2.707423580786035,16.75
ENSUSDT,1665680399999,2022-10-13 16:59:59,18.693,1665739799999,2022-10-14 09:29:59,19.399,3.776814850478786,16.5
ENSUSDT,1667036699999,2022-10-29 09:44:59,18.682,1667037599999,2022-10-29 09:59:59,18.531,-0.8082646397601959,0.25
ENSUSDT,1707069599999,2024-02-04 17:59:59,18.428,1707071399999,2024-02-04 18:29:59,18.236,-1.041892771868896,0.5
ENSUSDT,1709612999999,2024-03-05 04:29:59,25.772,1709652599999,2024-03-05 15:29:59,26.885,4.318640384913873,11.0
ENSUSDT,1720516499999,2024-07-09 09:14:59,27.87,1720519199999,2024-07-09 09:59:59,27.212,-2.3609616074632265,0.75
ENSUSDT,1721706299999,2024-07-23 03:44:59,27.587,1721709899999,2024-07-23 04:44:59,26.957,-2.2836843440751045,1.0
ENSUSDT,1755872999999,2025-08-22 14:29:59,25.731,1755917099999,2025-08-23 02:44:59,26.804,4.170067234075616,12.25
EPICUSDT,1754481599999,2025-08-06 11:59:59,2.0831,1754513999999,2025-08-06 20:59:59,2.1302,2.261053237962648,9.0
EPICUSDT,1755313199999,2025-08-16 02:59:59,2.2659,1755321299999,2025-08-16 05:14:59,2.2004,-2.8906836135751655,2.25
ETCUSDT,1661356799999,2022-08-24 15:59:59,36.205,1661381999999,2022-08-24 22:59:59,35.167,-2.867007319431009,7.0
ETCUSDT,1674955799999,2023-01-29 01:29:59,22.603,1674958499999,2023-01-29 02:14:59,22.305,-1.318409060744157,0.75
ETCUSDT,1688093999999,2023-06-30 02:59:59,19.051,1688132699999,2023-06-30 13:44:59,19.489,2.2990919111857773,10.75
ETCUSDT,1690511399999,2023-07-28 02:29:59,18.585,1690512299999,2023-07-28 02:44:59,18.524,-0.3282216841538872,0.25
ETCUSDT,1747844099999,2025-05-21 16:14:59,18.956,1747848599999,2025-05-21 17:29:59,18.51,-2.35281705001054,1.25
ETCUSDT,1755880199999,2025-08-22 16:29:59,24.587,1755934199999,2025-08-23 07:29:59,24.09,-2.0213934192866145,15.0
ETHFIUSDT,1732207499999,2024-11-21 16:44:59,2.0256,1732236299999,2024-11-22 00:44:59,1.8406,-9.133096366508681,8.0
ETHFIUSDT,1748356199999,2025-05-27 14:29:59,1.4168,1748384999999,2025-05-27 22:29:59,1.3896,-1.9198193111236668,8.0
ETHFIUSDT,1759426199999,2025-10-02 17:29:59,1.6325,1759476599999,2025-10-03 07:29:59,1.727,5.788667687595714,14.0
ETHUSDT,1667569499999,2022-11-04 13:44:59,1609.07,1667618999999,2022-11-05 03:29:59,1643.41,2.134152025704298,13.75
ETHUSDT,1688130899999,2023-06-30 13:14:59,1904.52,1688132699999,2023-06-30 13:44:59,1862.6,-2.201079537101216,0.5
ETHUSDT,1689266699999,2023-07-13 16:44:59,1954.87,1689330599999,2023-07-14 10:29:59,1991.2,1.8584355992981711,17.75
ETHUSDT,1732193099999,2024-11-21 12:44:59,3319.18,1732267799999,2024-11-22 09:29:59,3362.52,1.3057441898300226,20.75
ETHUSDT,1751477399999,2025-07-02 17:29:59,2580.26,1751510699999,2025-07-03 02:44:59,2557.07,-0.8987466379357139,9.25
FETUSDT,1680103799999,2023-03-29 15:29:59,0.3828,1680104699999,2023-03-29 15:44:59,0.3809,-0.49634273772203696,0.25
FETUSDT,1697790599999,2023-10-20 08:29:59,0.2209,1697793299999,2023-10-20 09:14:59,0.2182,-1.222272521502946,0.75
FETUSDT,1702376999999,2023-12-12 10:29:59,0.5623,1702382399999,2023-12-12 11:59:59,0.5499,-2.2052285256980197,1.5
FHEUSDT,1753032599999,2025-07-20 17:29:59,0.08113,1753054199999,2025-07-20 23:29:59,0.0744,-8.295328485147294,6.0
FHEUSDT,1755899099999,2025-08-22 21:44:59,0.09124,1755908099999,2025-08-23 00:14:59,0.0897,-1.6878562034195526,2.5
FHEUSDT,1760747399999,2025-10-18 00:29:59,0.06215,1760750999999,2025-10-18 01:29:59,0.04072,-34.481094127111824,1.0
FILUSDT,1667443499999,2022-11-03 02:44:59,5.704,1667477699999,2022-11-03 12:14:59,5.825,2.121318373071537,9.5
FILUSDT,1689863399999,2023-07-20 14:29:59,4.56,1689867899999,2023-07-20 15:44:59,4.435,-2.741228070175439,1.25
FILUSDT,1762476299999,2025-11-07 00:44:59,2.097,1762583399999,2025-11-08 06:29:59,3.113,48.45016690510253,29.75
FISUSDT,1753394399999,2025-07-24 21:59:59,0.1215,1753416899999,2025-07-25 04:14:59,0.11939,-1.736625514403293,6.25
FISUSDT,1754127899999,2025-08-02 09:44:59,0.12883,1754128799999,2025-08-02 09:59:59,0.12931,0.37258402545991476,0.25
FISUSDT,1754435699999,2025-08-05 23:14:59,0.12776,1754441099999,2025-08-06 00:44:59,0.12664,-0.8766437069505398,1.5
FISUSDT,1755252899999,2025-08-15 10:14:59,0.12806,1755258299999,2025-08-15 11:44:59,0.12569,-1.8506949867249811,1.5
FTMUSDT,1667472299999,2022-11-03 10:44:59,0.2751,1667498399999,2022-11-03 17:59:59,0.256,-6.9429298436932045,7.25
FTMUSDT,1670940899999,2022-12-13 14:14:59,0.2517,1670945399999,2022-12-13 15:29:59,0.2467,-1.986491855383384,1.25
FTMUSDT,1674254699999,2023-01-20 22:44:59,0.3431,1674279899999,2023-01-21 05:44:59,0.3471,1.1658408627222394,7.0
FTMUSDT,1676384099999,2023-02-14 14:14:59,0.4812,1676384999999,2023-02-14 14:29:59,0.4755,-1.1845386533665914,0.25
FTMUSDT,1705419899999,2024-01-16 15:44:59,0.4172,1705459499999,2024-01-17 02:44:59,0.4124,-1.1505273250239756,11.0
FUSDT,1758459599999,2025-09-21 12:59:59,0.020165,1758461399999,2025-09-21 13:29:59,0.019341,-4.086288122985363,0.5
FUSDT,1759400999999,2025-10-02 10:29:59,0.013823,1759409999999,2025-10-02 12:59:59,0.01368,-1.0345077045503925,2.5
FUSDT,1761024599999,2025-10-21 05:29:59,0.017692,1761050699999,2025-10-21 12:44:59,0.012713,-28.142663350666965,7.25
GALAUSDT,1674856799999,2023-01-27 21:59:59,0.0537,1674857699999,2023-01-27 22:14:59,0.05336,-0.6331471135940411,0.25
GALAUSDT,1691281799999,2023-08-06 00:29:59,0.02514,1691306099999,2023-08-06 07:14:59,0.02458,-2.2275258552108115,6.75
GLMRUSDT,1702887299999,2023-12-18 08:14:59,0.3254,1702888199999,2023-12-18 08:29:59,0.3296,1.2907191149354582,0.25
GLMUSDT,1714824899999,2024-05-04 12:14:59,0.5524,1714928399999,2024-05-05 16:59:59,0.6204,12.309920347574213,28.75
GLMUSDT,1735691399999,2025-01-01 00:29:59,0.3915,1735705799999,2025-01-01 04:29:59,0.38504,-1.650063856960414,4.0
GLMUSDT,1740283199999,2025-02-23 03:59:59,0.34907,1740292199999,2025-02-23 06:29:59,0.33806,-3.15409516715844,2.5
GLMUSDT,1753577999999,2025-07-27 00:59:59,0.28437,1753578899999,2025-07-27 01:14:59,0.28381,-0.19692653936772686,0.25
GLMUSDT,1755518399999,2025-08-18 11:59:59,0.2609,1755519299999,2025-08-18 12:14:59,0.26329,0.9160597930241484,0.25
GLMUSDT,1764054899999,2025-11-25 07:14:59,0.22387,1764099899999,2025-11-25 19:44:59,0.2218,-0.9246437664716202,12.5
GRTUSDT,1688310899999,2023-07-02 15:14:59,0.11655,1688427899999,2023-07-03 23:44:59,0.13518,15.984555984555978,32.5
GRTUSDT,1702557899999,2023-12-14 12:44:59,0.17487,1702559699999,2023-12-14 13:14:59,0.17303,-1.0522102133013143,0.5
GRTUSDT,1729433699999,2024-10-20 14:14:59,0.1747,1729480499999,2024-10-21 03:14:59,0.17529,0.3377218088151157,13.0
HBARUSDT,1691982899999,2023-08-14 03:14:59,0.06413,1692043199999,2023-08-14 19:59:59,0.06451,0.5925463901450045,16.75
HBARUSDT,1734093899999,2024-12-13 12:44:59,0.31941,1734095699999,2024-12-13 13:14:59,0.31556,-1.2053473591935193,0.5
HIFIUSDT,1710998099999,2024-03-21 05:14:59,1.1063,1711011599999,2024-03-21 08:59:59,1.0115,-8.569104221278133,3.75
HIFIUSDT,1723968899999,2024-08-18 08:14:59,0.4739,1723989599999,2024-08-18 13:59:59,0.4591,-3.123021734543148,5.75
HIFIUSDT,1728640799999,2024-10-11 09:59:59,0.5351,1728692099999,2024-10-12 00:14:59,0.5077,-5.1205382171556675,14.25
HIFIUSDT,1736384399999,2025-01-09 00:59:59,0.6544,1736385299999,2025-01-09 01:14:59,0.616,-5.867970660146698,0.25
HIFIUSDT,1746606599999,2025-05-07 08:29:59,0.2491,1746607499999,2025-05-07 08:44:59,0.2558,2.689682858289859,0.25
HIFIUSDT,1757499299999,2025-09-10 10:14:59,0.09403,1757519999999,2025-09-10 15:59:59,0.07541,-19.802190790173345,5.75
HIFIUSDT,1759027499999,2025-09-28 02:44:59,0.11778,1759072499999,2025-09-28 15:14:59,0.13856,17.643063338427574,12.5
HMSTRUSDT,1742309099999,2025-03-18 14:44:59,0.002243,1742309999999,2025-03-18 14:59:59,0.002189,-2.4074899687918068,0.25
HUSDT,1758922199999,2025-09-26 21:29:59,0.06421,1758977999999,2025-09-27 12:59:59,0.06463,0.6541037221616628,15.5
HUSDT,1759652099999,2025-10-05 08:14:59,0.07647,1759662899999,2025-10-05 11:14:59,0.0695,-9.114685497580737,3.0
HUSDT,1760885999999,2025-10-19 14:59:59,0.15739,1760886899999,2025-10-19 15:14:59,0.13447,-14.562551623355994,0.25
HUSDT,1764171899999,2025-11-26 15:44:59,0.13779,1764191699999,2025-11-26 21:14:59,0.13559,-1.5966325567893225,5.5
ICNTUSDT,1757671199999,2025-09-12 09:59:59,0.2686,1757674799999,2025-09-12 10:59:59,0.2561,-4.653760238272528,1.0
ICNTUSDT,1761866099999,2025-10-30 23:14:59,0.2486,1761868799999,2025-10-30 23:59:59,0.2261,-9.050683829444889,0.75
ICNTUSDT,1764005399999,2025-11-24 17:29:59,0.2368,1764024299999,2025-11-24 22:44:59,0.2088,-11.824324324324323,5.25
ICPUSDT,1701420299999,2023-12-01 08:44:59,4.776,1701450899999,2023-12-01 17:14:59,4.74,-0.7537688442210969,8.5
IMXUSDT,1675066499999,2023-01-30 08:14:59,0.7168,1675067399999,2023-01-30 08:29:59,0.6988,-2.5111607142857166,0.25
IMXUSDT,1676395799999,2023-02-14 17:29:59,1.1113,1676419199999,2023-02-14 23:59:59,1.1339,2.033654278772605,6.5
IMXUSDT,1677552299999,2023-02-28 02:44:59,1.0211,1677554099999,2023-02-28 03:14:59,1.0195,-0.1566937616295979,0.5
IMXUSDT,1689944399999,2023-07-21 12:59:59,0.7554,1689956999999,2023-07-21 16:29:59,0.7567,0.1720942546995074,3.5
IMXUSDT,1690513199999,2023-07-28 02:59:59,0.7901,1690548299999,2023-07-28 12:44:59,0.7748,-1.9364637387672423,9.75
IMXUSDT,1700384399999,2023-11-19 08:59:59,1.2643,1700445599999,2023-11-20 01:59:59,1.3149,4.00221466424108,17.0
IMXUSDT,1726580699999,2024-09-17 13:44:59,1.4243,1726611299999,2024-09-17 22:14:59,1.4003,-1.685038264410574,8.5
IMXUSDT,1746110699999,2025-05-01 14:44:59,0.605,1746114299999,2025-05-01 15:44:59,0.5971,-1.3057851239669451,1.0
IMXUSDT,1759508999999,2025-10-03 16:29:59,0.781,1759548599999,2025-10-04 03:29:59,0.7736,-0.9475032010243372,11.0
INJUSDT,1664844299999,2022-10-04 00:44:59,1.759,1664845199999,2022-10-04 00:59:59,1.745,-0.7959067652074924,0.25
INJUSDT,1665935999999,2022-10-16 15:59:59,1.882,1665944999999,2022-10-16 18:29:59,1.884,0.10626992561105217,2.5
INJUSDT,1679645699999,2023-03-24 08:14:59,4.406,1679651999999,2023-03-24 09:59:59,4.34,-1.4979573309123886,1.75
INJUSDT,1685269799999,2023-05-28 10:29:59,6.782,1685375999999,2023-05-29 15:59:59,7.329,8.065467413742255,29.5
JELLYJELLYUSDT,1749833099999,2025-06-13 16:44:59,0.02951,1749863699999,2025-06-14 01:14:59,0.02967,0.5421890884445847,8.5
JELLYJELLYUSDT,1753697699999,2025-07-28 10:14:59,0.02599,1753720199999,2025-07-28 16:29:59,0.02304,-11.350519430550204,6.25
JUPUSDT,1731818699999,2024-11-17 04:44:59,1.3108,1731843899999,2024-11-17 11:44:59,1.2278,-6.332010985657612,7.0
KASUSDT,1709119799999,2024-02-28 11:29:59,0.18081,1709141399999,2024-02-28 17:29:59,0.17512,-3.146949836845308,6.0
KASUSDT,1727443799999,2024-09-27 13:29:59,0.1698,1727458199999,2024-09-27 17:29:59,0.16804,-1.0365135453474743,4.0
KAVAUSDT,1677674699999,2023-03-01 12:44:59,0.9033,1677693599999,2023-03-01 17:59:59,0.8943,-0.996346728661575,5.25
KAVAUSDT,1685969099999,2023-06-05 12:44:59,1.0556,1685980799999,2023-06-05 15:59:59,1.0256,-2.8419856006062925,3.25
KAVAUSDT,1688994899999,2023-07-10 13:14:59,0.9769,1689027299999,2023-07-10 22:14:59,0.972,-0.5015866516531903,9.0
KAVAUSDT,1728640799999,2024-10-11 09:59:59,0.3499,1728645299999,2024-10-11 11:14:59,0.3463,-1.0288653901114582,1.25
KEYUSDT,1696595399999,2023-10-06 12:29:59,0.005318,1696597199999,2023-10-06 12:59:59,0.005306,-0.22564874012786493,0.5
KEYUSDT,1708609499999,2024-02-22 13:44:59,0.007639,1708615799999,2024-02-22 15:29:59,0.007545,-1.2305275559628266,1.75
KEYUSDT,1712452499999,2024-04-07 01:14:59,0.00987,1712495699999,2024-04-07 13:14:59,0.010051,1.8338399189462906,12.0
KEYUSDT,1717661699999,2024-06-06 08:14:59,0.008112,1717664399999,2024-06-06 08:59:59,0.008115,0.036982248520725666,0.75
KLAYUSDT,1677598199999,2023-02-28 15:29:59,0.308,1677599099999,2023-02-28 15:44:59,0.3009,-2.3051948051948035,0.25
KLAYUSDT,1680701399999,2023-04-05 13:29:59,0.243,1680769799999,2023-04-06 08:29:59,0.2552,5.020576131687238,19.0
KLAYUSDT,1681397999999,2023-04-13 14:59:59,0.2569,1681460999999,2023-04-14 08:29:59,0.2565,-0.15570260801868877,17.5
KSMUSDT,1659788099999,2022-08-06 12:14:59,64.65,1659830399999,2022-08-06 23:59:59,66.37,2.660479505027067,11.75
KSMUSDT,1702748699999,2023-12-16 17:44:59,30.88,1702754099999,2023-12-16 19:14:59,30.54,-1.1010362694300513,1.5
KSMUSDT,1718198099999,2024-06-12 13:14:59,31.71,1718222399999,2024-06-12 19:59:59,29.68,-6.401766004415014,6.75
KSMUSDT,1734273899999,2024-12-15 14:44:59,40.373,1734274799999,2024-12-15 14:59:59,40.267,-0.26255170534761985,0.25
KSMUSDT,1756583099999,2025-08-30 19:44:59,15.628,1756583999999,2025-08-30 19:59:59,15.413,-1.3757358587151258,0.25
LDOUSDT,1689268499999,2023-07-13 17:14:59,2.1383,1689354899999,2023-07-14 17:14:59,2.3327,9.091334237478366,24.0
LDOUSDT,1701971099999,2023-12-07 17:44:59,2.524,1701977399999,2023-12-07 19:29:59,2.4764,-1.8858954041204472,1.75
LDOUSDT,1703163599999,2023-12-21 12:59:59,2.2308,1703171699999,2023-12-21 15:14:59,2.1783,-2.3534158149542663,2.25
LDOUSDT,1707326099999,2024-02-07 17:14:59,3.0324,1707346799999,2024-02-07 22:59:59,2.8931,-4.593721144967682,5.75
LDOUSDT,1709618399999,2024-03-05 05:59:59,3.4883,1709619299999,2024-03-05 06:14:59,3.4632,-0.7195482039962193,0.25
LDOUSDT,1730874599999,2024-11-06 06:29:59,1.1478,1730978999999,2024-11-07 11:29:59,1.3579,18.30458267990941,29.0
LDOUSDT,1734014699999,2024-12-12 14:44:59,2.2724,1734038999999,2024-12-12 21:29:59,2.2373,-1.544622425629306,6.75
LDOUSDT,1749053699999,2025-06-04 16:14:59,0.9139,1749068099999,2025-06-04 20:14:59,0.8843,-3.238866396761141,4.0
LEVERUSDT,1689277499999,2023-07-13 19:44:59,0.00138,1689320699999,2023-07-14 07:44:59,0.001382,0.1449275362318876,12.0
LEVERUSDT,1692677699999,2023-08-22 04:14:59,0.001336,1692682199999,2023-08-22 05:29:59,0.001287,-3.6676646706586826,1.25
LEVERUSDT,1693876499999,2023-09-05 01:14:59,0.00138,1693877399999,2023-09-05 01:29:59,0.001374,-0.43478260869564705,0.25
LEVERUSDT,1703085299999,2023-12-20 15:14:59,0.001466,1703135699999,2023-12-21 05:14:59,0.001535,4.706684856753058,14.0
LEVERUSDT,1712138399999,2024-04-03 09:59:59,0.0030047,1712139299999,2024-04-03 10:14:59,0.0028813,-4.106899191267018,0.25
LEVERUSDT,1714688099999,2024-05-02 22:14:59,0.0035644,1714696199999,2024-05-03 00:29:59,0.0034226,-3.978229154976997,2.25
LEVERUSDT,1725899399999,2024-09-09 16:29:59,0.002086,1725935399999,2024-09-10 02:29:59,0.0021414,2.655800575263649,10.0
LEVERUSDT,1731762899999,2024-11-16 13:14:59,0.00207,1731764699999,2024-11-16 13:44:59,0.0020546,-0.7439613526569864,0.5
LEVERUSDT,1756466999999,2025-08-29 11:29:59,0.0002842,1756531799999,2025-08-30 05:29:59,0.0002125,-25.228712174524993,18.0
LEVERUSDT,1756880099999,2025-09-03 06:14:59,0.0002442,1756881899999,2025-09-03 06:44:59,0.0002047,-16.175266175266188,0.5
LINAUSDT,1667468699999,2022-11-03 09:44:59,0.00929,1667479499999,2022-11-03 12:44:59,0.00869,-6.458557588805165,3.0
LINAUSDT,1680057899999,2023-03-29 02:44:59,0.01071,1680125399999,2023-03-29 21:29:59,0.01197,11.764705882352931,18.75
LINAUSDT,1681434899999,2023-04-14 01:14:59,0.01583,1681446599999,2023-04-14 04:29:59,0.01503,-5.0536955148452325,3.25
