timestamp,datetime,symbol,price,boll_15m_upper,boll_30m_middle,boll_4h_middle,current_oi,min_oi_3d,volume_ratio
1708977599999,2024-02-26 19:59:59,1000BONKUSDT,0.013189,0.012255944338922811,0.012073477499999995,0.0128233375,0.0,0.0,1.178004028343997
1708978499999,2024-02-26 20:14:59,1000BONKUSDT,0.013117,0.012276140465939963,0.012073477499999995,0.0128233375,0.0,0.0,1.178004028343997
1708979399999,2024-02-26 20:29:59,1000BONKUSDT,0.012976,0.012292876298441252,0.012073079999999991,0.0128233375,0.0,0.0,1.178004028343997
1708980299999,2024-02-26 20:44:59,1000BONKUSDT,0.013185,0.01231440515624997,0.012073079999999991,0.0128233375,0.0,0.0,1.178004028343997
1708981199999,2024-02-26 20:59:59,1000BONKUSDT,0.013158,0.012334633408238458,0.012073479999999996,0.0128233375,0.0,0.0,1.178004028343997
1708982099999,2024-02-26 21:14:59,1000BONKUSDT,0.013134,0.012353708130955236,0.012073479999999996,0.0128233375,0.0,0.0,1.178004028343997
1708982999999,2024-02-26 21:29:59,1000BONKUSDT,0.013244,0.012375106066928536,0.012074144999999996,0.0128233375,0.0,0.0,1.178004028343997
1708983899999,2024-02-26 21:44:59,1000BONKUSDT,0.013398,0.012399886686699993,0.012074144999999996,0.0128233375,0.0,0.0,1.178004028343997
1708984799999,2024-02-26 21:59:59,1000BONKUSDT,0.013376,0.012423296835215574,0.012075147499999994,0.0128233375,0.0,0.0,1.178004028343997
1708985699999,2024-02-26 22:14:59,1000BONKUSDT,0.013546,0.012450854589573476,0.012075147499999994,0.0128233375,0.0,0.0,1.178004028343997
1708986599999,2024-02-26 22:29:59,1000BONKUSDT,0.013334,0.012471743312277538,0.012075932499999997,0.0128233375,0.0,0.0,1.178004028343997
1708987499999,2024-02-26 22:44:59,1000BONKUSDT,0.01319,0.012488623112526328,0.012075932499999997,0.0128233375,0.0,0.0,1.178004028343997
